 ARIMA(2,0,0)(2,0,1)[24] intercept   : AIC=inf, Time=0.65 sec
 ARIMA(2,0,1)(0,0,0)[24] intercept   : AIC=inf, Time=0.03 sec
 ARIMA(2,0,1)(0,0,1)[24] intercept   : AIC=286.804, Time=0.25 sec
 ARIMA(2,0,1)(0,0,2)[24] intercept   : AIC=inf, Time=0.63 sec
 ARIMA(2,0,1)(1,0,0)[24] intercept   : AIC=inf, Time=0.30 sec
 ARIMA(2,0,1)(1,0,1)[24] intercept   : AIC=inf, Time=0.32 sec
 ARIMA(2,0,1)(2,0,0)[24] intercept   : AIC=inf, Time=0.63 sec
 ARIMA(2,0,2)(0,0,0)[24] intercept   : AIC=287.837, Time=0.01 sec
 ARIMA(2,0,2)(0,0,1)[24] intercept   : AIC=289.702, Time=0.10 sec
 ARIMA(2,0,2)(1,0,0)[24] intercept   : AIC=289.736, Time=0.16 sec
 ARIMA(2,0,3)(0,0,0)[24] intercept   : AIC=288.811, Time=0.02 sec
 ARIMA(3,0,0)(0,0,0)[24] intercept   : AIC=286.345, Time=0.01 sec
 ARIMA(3,0,0)(0,0,1)[24] intercept   : AIC=288.250, Time=0.07 sec
 ARIMA(3,0,0)(0,0,2)[24] intercept   : AIC=288.561, Time=0.17 sec
 ARIMA(3,0,0)(1,0,0)[24] intercept   : AIC=288.272, Time=0.09 sec
 ARIMA(3,0,0)(1,0,1)[24] intercept   : AIC=inf, Time=0.32 sec
 ARIMA(3,0,0)(2,0,0)[24] intercept   : AIC=288.700, Time=0.25 sec
 ARIMA(3,0,1)(0,0,0)[24] intercept   : AIC=287.702, Time=0.01 sec
 ARIMA(3,0,1)(0,0,1)[24] intercept   : AIC=289.570, Time=0.11 sec
 ARIMA(3,0,1)(1,0,0)[24] intercept   : AIC=289.604, Time=0.19 sec
 ARIMA(3,0,2)(0,0,0)[24] intercept   : AIC=285.792, Time=0.05 sec
 ARIMA(4,0,0)(0,0,0)[24] intercept   : AIC=287.031, Time=0.01 sec
 ARIMA(4,0,0)(0,0,1)[24] intercept   : AIC=288.893, Time=0.08 sec
 ARIMA(4,0,0)(1,0,0)[24] intercept   : AIC=288.929, Time=0.12 sec
 ARIMA(4,0,1)(0,0,0)[24] intercept   : AIC=288.833, Time=0.03 sec
 ARIMA(5,0,0)(0,0,0)[24] intercept   : AIC=288.946, Time=0.01 sec

Best model:  ARIMA(1,0,0)(0,0,0)[24] intercept
Total fit time: 18.359 seconds
