 ARIMA(2,0,0)(2,0,0)[24] intercept   : AIC=289.292, Time=0.59 sec
 ARIMA(2,0,0)(2,0,1)[24] intercept   : AIC=291.692, Time=0.65 sec
 ARIMA(2,0,1)(0,0,0)[24] intercept   : AIC=288.389, Time=0.02 sec
 ARIMA(2,0,1)(0,0,1)[24] intercept   : AIC=290.313, Time=0.19 sec
 ARIMA(2,0,1)(0,0,2)[24] intercept   : AIC=291.212, Time=0.52 sec
 ARIMA(2,0,1)(1,0,0)[24] intercept   : AIC=290.315, Time=0.19 sec
 ARIMA(2,0,1)(1,0,1)[24] intercept   : AIC=292.282, Time=0.18 sec
 ARIMA(2,0,1)(2,0,0)[24] intercept   : AIC=291.202, Time=0.46 sec
 ARIMA(2,0,2)(0,0,0)[24] intercept   : AIC=289.592, Time=0.04 sec
 ARIMA(2,0,2)(0,0,1)[24] intercept   : AIC=291.817, Time=0.23 sec
 ARIMA(2,0,2)(1,0,0)[24] intercept   : AIC=291.767, Time=0.40 sec
 ARIMA(2,0,3)(0,0,0)[24] intercept   : AIC=290.894, Time=0.03 sec
 ARIMA(3,0,0)(0,0,0)[24] intercept   : AIC=288.076, Time=0.04 sec
 ARIMA(3,0,0)(0,0,1)[24] intercept   : AIC=290.048, Time=0.20 sec
 ARIMA(3,0,0)(0,0,2)[24] intercept   : AIC=291.215, Time=0.59 sec
 ARIMA(3,0,0)(1,0,0)[24] intercept   : AIC=290.398, Time=0.26 sec
 ARIMA(3,0,0)(1,0,1)[24] intercept   : AIC=291.977, Time=0.32 sec
 ARIMA(3,0,0)(2,0,0)[24] intercept   : AIC=290.963, Time=0.68 sec
 ARIMA(3,0,1)(0,0,0)[24] intercept   : AIC=289.844, Time=0.04 sec
 ARIMA(3,0,1)(0,0,1)[24] intercept   : AIC=291.825, Time=0.31 sec
 ARIMA(3,0,1)(1,0,0)[24] intercept   : AIC=291.838, Time=0.28 sec
 ARIMA(3,0,2)(0,0,0)[24] intercept   : AIC=291.347, Time=0.04 sec
 ARIMA(4,0,0)(0,0,0)[24] intercept   : AIC=288.997, Time=0.03 sec
 ARIMA(4,0,0)(0,0,1)[24] intercept   : AIC=290.959, Time=0.26 sec
 ARIMA(4,0,0)(1,0,0)[24] intercept   : AIC=291.116, Time=0.30 sec
 ARIMA(4,0,1)(0,0,0)[24] intercept   : AIC=291.027, Time=0.04 sec
 ARIMA(5,0,0)(0,0,0)[24] intercept   : AIC=290.966, Time=0.05 sec

Best model:  ARIMA(1,0,0)(0,0,0)[24] intercept
Total fit time: 26.321 seconds
