 ARIMA(2,0,0)(2,0,1)[24] intercept   : AIC=inf, Time=0.61 sec
 ARIMA(2,0,1)(0,0,0)[24] intercept   : AIC=286.774, Time=0.01 sec
 ARIMA(2,0,1)(0,0,1)[24] intercept   : AIC=288.708, Time=0.07 sec
 ARIMA(2,0,1)(0,0,2)[24] intercept   : AIC=289.807, Time=0.21 sec
 ARIMA(2,0,1)(1,0,0)[24] intercept   : AIC=288.719, Time=0.08 sec
 ARIMA(2,0,1)(1,0,1)[24] intercept   : AIC=inf, Time=0.28 sec
 ARIMA(2,0,1)(2,0,0)[24] intercept   : AIC=289.887, Time=0.25 sec
 ARIMA(2,0,2)(0,0,0)[24] intercept   : AIC=287.780, Time=0.01 sec
 ARIMA(2,0,2)(0,0,1)[24] intercept   : AIC=289.734, Time=0.09 sec
 ARIMA(2,0,2)(1,0,0)[24] intercept   : AIC=289.743, Time=0.10 sec
 ARIMA(2,0,3)(0,0,0)[24] intercept   : AIC=289.247, Time=0.01 sec
 ARIMA(3,0,0)(0,0,0)[24] intercept   : AIC=286.238, Time=0.01 sec
 ARIMA(3,0,0)(0,0,1)[24] intercept   : AIC=288.217, Time=0.05 sec
 ARIMA(3,0,0)(0,0,2)[24] intercept   : AIC=289.210, Time=0.17 sec
 ARIMA(3,0,0)(1,0,0)[24] intercept   : AIC=288.221, Time=0.07 sec
 ARIMA(3,0,0)(1,0,1)[24] intercept   : AIC=inf, Time=0.28 sec
 ARIMA(3,0,0)(2,0,0)[24] intercept   : AIC=289.279, Time=0.17 sec
 ARIMA(3,0,1)(0,0,0)[24] intercept   : AIC=287.623, Time=0.01 sec
 ARIMA(3,0,1)(0,0,1)[24] intercept   : AIC=289.577, Time=0.09 sec
 ARIMA(3,0,1)(1,0,0)[24] intercept   : AIC=289.587, Time=0.10 sec
 ARIMA(3,0,2)(0,0,0)[24] intercept   : AIC=289.501, Time=0.02 sec
 ARIMA(4,0,0)(0,0,0)[24] intercept   : AIC=287.332, Time=0.01 sec
 ARIMA(4,0,0)(0,0,1)[24] intercept   : AIC=289.305, Time=0.06 sec
 ARIMA(4,0,0)(1,0,0)[24] intercept   : AIC=289.311, Time=0.08 sec
 ARIMA(4,0,1)(0,0,0)[24] intercept   : AIC=289.320, Time=0.02 sec
 ARIMA(5,0,0)(0,0,0)[24] intercept   : AIC=289.326, Time=0.01 sec

Best model:  ARIMA(1,0,0)(0,0,0)[24] intercept
Total fit time: 17.172 seconds
